Age,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Gender_Male,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely,OverTime_Yes,Attrition_Yes,PerformanceRating
31,2,4,4,54,3,2,1,7.0,13,4,10.0,3.0,3,5.0,2.0,0.0,3.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
38,2,2,2,31,3,2,1,3.0,15,4,11.0,3.0,3,7.0,7.0,1.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30,28,2,4,64,3,2,4,1.0,13,4,11.0,2.0,3,10.0,8.0,1.0,9.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
32,2,1,4,84,2,2,1,4.0,13,4,9.0,4.5,3,6.0,2.0,0.0,4.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36,15,4,4,88,1,2,4,1.0,24,1,15.0,4.0,2,15.0,12.0,7.5,11.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
46,18,1,1,86,3,3,3,5.0,11,4,28.0,3.0,2,2.0,2.0,1.0,2.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
27,2,3,4,87,3,1,4,2.0,13,3,6.0,0.5,2,4.0,2.0,1.0,2.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33,5,1,2,61,3,2,4,6.0,13,1,8.0,2.0,4,5.0,4.0,1.0,2.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
34,8,2,3,93,3,2,1,5.0,17,2,6.0,1.0,3,3.0,2.0,1.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
34,1,4,2,45,3,2,4,8.5,17,2,9.0,3.0,2,2.0,2.0,2.0,1.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,14,4,3,39,2,1,2,1.0,24,4,5.0,2.0,1,4.0,2.0,0.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
27,8,4,2,56,3,2,2,1.0,18,1,8.0,3.0,3,8.0,7.0,0.0,7.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
42,5,2,4,90,3,5,3,6.0,13,2,21.0,3.0,4,1.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
39,3,3,3,44,4,2,2,8.5,15,3,12.0,3.0,1,8.0,3.0,3.0,6.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
37,10,3,2,71,3,1,2,1.0,11,1,8.0,2.0,1,8.0,4.0,7.0,7.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,2,3,3,64,3,4,3,5.0,16,4,28.5,3.0,3,4.0,3.0,0.0,3.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38,3,4,3,44,3,1,3,3.0,16,1,8.0,2.0,3,2.0,2.0,2.0,2.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
55,22,3,1,94,2,1,2,5.0,12,4,8.0,1.0,3,4.0,2.0,1.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,2,1,1,32,3,1,4,1.0,13,3,6.0,2.0,3,6.0,3.0,1.0,3.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42,2,3,4,56,2,1,1,0.0,11,3,10.0,4.0,3,9.0,6.0,7.0,8.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
36,18,1,2,73,3,1,4,1.0,13,1,8.0,2.0,3,8.0,1.0,1.0,7.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
35,1,4,3,32,2,2,1,0.0,14,2,16.0,2.0,3,15.0,13.0,2.0,8.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
46,2,3,3,75,1,4,2,3.0,12,2,28.0,2.0,2,7.0,7.0,7.0,7.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
35,10,4,1,51,3,2,3,3.0,16,3,10.0,4.0,3,5.0,2.0,0.0,4.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
35,16,3,4,72,3,3,3,4.0,12,3,10.0,2.0,3,8.0,7.0,0.0,0.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
44,29,4,4,32,3,2,4,1.0,25,2,20.0,3.0,3,20.0,11.0,7.5,14.5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
49,1,2,3,90,2,4,3,7.0,12,4,25.0,2.0,3,7.0,1.0,0.0,7.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
26,25,3,1,48,1,1,3,1.0,12,3,1.0,2.0,2,1.0,0.0,0.0,1.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
40,9,5,4,63,2,2,4,8.5,14,4,5.0,4.5,1,3.0,2.0,0.0,2.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,28,4,3,93,3,1,4,4.0,22,1,11.0,1.0,3,7.0,5.0,1.0,7.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
33,1,4,4,63,3,1,4,1.0,13,3,10.0,2.0,2,10.0,9.0,7.0,8.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
36,6,4,3,60,1,1,3,1.0,14,3,7.0,4.0,3,7.0,7.0,1.0,7.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
26,24,3,3,66,1,1,4,1.0,18,2,1.0,3.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
28,7,3,3,55,3,2,1,0.0,14,4,5.0,4.5,3,4.0,2.0,1.0,3.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
37,2,3,4,75,3,2,3,4.0,11,3,17.0,3.0,2,3.0,0.0,1.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
34,29,3,2,86,3,2,3,4.0,13,1,10.0,1.0,3,8.0,7.0,7.0,7.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39,2,3,1,84,3,4,4,7.0,11,4,21.0,4.0,3,18.0,7.0,7.5,5.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
34,1,4,2,72,4,1,4,2.0,16,3,10.0,2.0,3,4.0,2.0,1.0,3.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
45,1,4,2,44,3,2,3,4.0,12,3,12.0,3.0,3,4.0,2.0,0.0,3.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
50,1,4,2,94,3,2,3,7.0,12,4,12.0,3.0,3,6.0,3.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2
30,3,3,3,71,3,1,3,1.0,20,3,1.0,2.0,3,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
39,25,2,3,71,3,3,3,3.0,21,2,13.0,2.0,3,6.0,4.0,0.0,5.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
30,29,4,3,33,3,3,2,3.0,12,2,9.0,3.0,3,4.0,2.0,1.0,3.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
30,18,3,1,75,3,1,3,1.0,14,3,5.0,4.0,2,5.0,4.0,0.0,4.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
34,1,5,2,42,3,1,4,1.0,12,4,10.0,4.0,2,10.0,9.0,7.5,8.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
36,9,4,1,66,4,1,2,1.0,22,2,5.0,3.0,3,5.0,4.0,0.0,2.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,8,4,1,76,2,3,1,1.0,15,2,10.0,1.0,3,10.0,7.0,0.0,9.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
42,26,3,3,77,3,4,2,5.0,14,4,23.0,2.0,4,20.0,4.0,4.0,8.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
27,2,1,3,85,3,1,1,0.0,11,2,5.0,3.0,3,4.0,3.0,0.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
40,26,3,3,74,3,2,1,1.0,14,2,8.0,3.0,2,7.0,7.0,7.0,5.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
46,18,3,3,87,3,2,3,2.0,14,3,19.0,4.5,2,10.0,7.0,0.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
29,25,5,3,71,2,1,2,5.0,16,2,6.0,2.0,4,2.0,2.0,1.0,1.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
40,10,4,4,46,4,1,3,3.0,13,3,10.0,3.0,3,7.0,7.0,1.0,7.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
21,5,1,3,97,3,1,4,1.0,18,3,3.0,2.0,3,2.0,2.0,2.0,2.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
50,1,3,3,86,2,1,3,2.0,15,4,5.0,2.0,2,3.0,2.0,0.0,2.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
25,1,3,1,62,3,2,3,0.0,12,4,5.0,3.0,3,4.0,2.0,1.0,2.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
26,6,3,3,71,3,1,4,1.0,13,3,3.0,2.0,3,3.0,2.0,0.0,2.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
40,2,3,2,78,2,2,3,6.0,22,2,20.0,3.0,3,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
34,23,4,2,72,3,2,3,0.0,20,3,10.0,2.0,3,9.0,5.0,7.5,7.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,1,3,4,70,4,2,3,8.0,12,4,10.0,4.5,4,3.0,2.0,0.0,2.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
54,17,3,3,56,3,3,3,8.0,11,3,22.0,2.0,3,10.0,7.0,0.0,8.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
38,9,2,2,71,3,1,4,2.0,19,4,10.0,0.5,4,5.0,2.0,0.0,3.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
50,28,1,4,74,4,1,3,1.0,11,3,20.0,3.0,3,20.0,8.0,3.0,8.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
30,8,2,2,73,4,3,1,0.0,12,3,9.0,4.0,2,8.0,7.0,1.0,7.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
35,1,3,2,79,3,1,1,4.0,13,4,5.0,2.0,2,3.0,2.0,1.0,2.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39,15,4,2,77,3,4,1,0.0,12,1,21.0,3.0,3,20.0,8.0,7.5,10.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26,4,4,4,48,2,2,4,1.0,12,2,8.0,0.5,3,8.0,7.0,7.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
51,8,4,1,53,1,3,4,2.0,15,4,18.0,2.0,3,4.0,2.0,0.0,3.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
28,21,3,3,42,3,1,4,1.0,11,3,5.0,2.0,1,5.0,2.0,0.0,2.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
34,27,2,4,95,3,1,2,2.0,15,4,9.0,3.0,3,3.0,2.0,1.0,2.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
34,9,3,4,46,2,3,2,1.0,14,2,9.0,3.0,4,8.0,7.0,7.0,7.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
45,23,2,4,42,3,2,1,1.0,15,3,9.0,2.0,3,9.0,8.0,0.0,8.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40,2,2,1,49,3,5,3,0.0,19,4,22.0,4.5,3,20.5,7.0,3.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,24,3,4,43,3,1,3,3.0,22,4,19.0,0.5,1,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
39,4,3,1,81,3,2,3,0.0,13,4,10.0,2.0,1,9.0,2.0,3.0,8.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,9,3,3,77,3,1,3,5.0,18,2,6.0,2.0,3,2.0,2.0,2.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
28,3,3,4,93,3,3,2,0.0,17,2,10.0,3.0,2,9.0,7.0,1.0,7.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
29,2,3,1,78,2,2,2,2.0,19,2,10.0,2.0,3,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
50,1,3,1,73,3,5,2,3.0,19,1,28.0,1.0,2,8.0,3.0,0.0,7.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
32,25,4,1,87,3,1,4,1.0,24,3,1.0,2.0,1,1.0,0.0,0.0,1.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
44,1,5,1,79,3,2,3,7.0,12,3,11.0,4.0,2,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
30,16,1,4,96,3,2,3,8.0,15,3,4.0,2.0,2,2.0,1.0,2.0,2.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
18,14,3,2,33,3,1,3,1.0,16,3,0.0,4.0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,5,4,2,65,3,1,2,2.0,14,2,12.0,3.0,3,7.0,7.0,0.0,7.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36,1,5,4,45,3,2,4,4.0,15,2,7.0,4.5,3,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34,2,1,4,45,2,2,3,1.0,17,3,10.0,2.0,2,10.0,9.0,1.0,9.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
39,21,4,1,32,1,2,3,6.0,19,3,10.0,1.0,3,3.0,2.0,1.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35,21,1,4,51,3,2,4,1.0,25,4,10.0,2.0,1,10.0,6.0,0.0,7.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
36,1,3,3,35,3,2,2,0.0,15,1,10.0,2.0,3,9.0,7.0,0.0,5.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41,9,3,1,64,3,5,3,2.0,17,2,21.0,2.0,4,18.0,14.5,0.0,11.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41,5,5,2,90,4,1,3,2.0,12,1,7.0,4.5,2,4.0,2.0,0.0,3.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
20,10,1,4,32,3,1,3,1.0,11,4,1.0,4.5,3,1.0,0.0,1.0,1.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
38,17,1,3,65,2,3,3,0.0,18,1,20.0,4.0,2,19.0,9.0,1.0,9.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48,2,5,2,37,3,2,4,2.0,14,1,14.0,2.0,3,9.0,7.0,6.0,7.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
48,22,3,4,58,3,4,4,3.0,11,2,24.0,3.0,3,20.5,14.5,4.0,7.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41,1,3,2,49,4,3,1,1.0,16,3,10.0,2.0,3,10.0,7.0,0.0,7.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
36,18,4,1,78,3,2,4,2.0,20,1,18.0,0.5,3,11.0,9.0,0.0,9.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36,8,3,1,63,4,3,1,8.5,14,1,10.0,2.0,3,8.0,7.0,0.0,5.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,5,2,2,73,3,1,4,1.0,15,4,0.0,2.0,3,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,8,3,4,38,2,2,1,6.0,17,3,6.0,2.0,2,4.0,3.0,1.0,2.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
37,13,3,1,47,3,2,4,1.0,17,1,10.0,2.0,3,10.0,8.0,3.0,7.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
37,7,4,4,78,3,2,1,5.0,22,3,16.0,2.0,3,5.0,3.0,0.0,4.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
42,4,4,2,45,3,2,1,7.0,13,4,9.0,3.0,4,6.0,4.0,1.0,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
29,1,3,4,87,2,4,4,3.0,14,2,9.0,2.0,2,7.0,7.0,1.0,7.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
57,24,2,3,83,4,3,4,3.0,16,2,12.0,2.0,1,5.0,3.0,1.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
38,15,2,3,92,2,3,4,0.0,14,2,12.0,3.0,3,11.0,10.0,2.0,9.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
45,29,3,3,83,3,1,4,5.0,13,2,9.0,2.0,2,6.0,5.0,0.0,3.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
40,7,4,2,88,3,5,2,1.0,14,2,21.0,3.0,2,20.5,8.0,7.5,8.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
